cod_masa,cod_masa_europa,cod_masa_iph,categoria,nombre,latitud_decimal,longitud_decimal,geometry_pg
11016802,ES110MSPF11016802,R-B03,Riu de pla,Vilafranca-Felanitx,39.5461889,41309.33,0105000020E61000000B000000010200000080000000CE8AD26779A10940A91E2A3052C243401ACD5F3655A009402670F59E5EC24340DCE2EBBBBB9F09408B5FA54065C243405760610D399E0940B40939F772C24340F4E229E5AF9D09403EE8075F73C243404D64EA194F9D094036ABB42974C24340BEA29F05739B0940352DE63674C24340C2A4662B72970940CEE21EC372C24340BE62399696950940E559F3BF7DC24340135C39594A9309401137AAC78FC24340A5F4B73BFC8F0940E3271CA6A9C2434035D57FC3128F0940117031C8B5C243401499DB7E338F094042C628EFBFC24340EF2F6426EB8E0940A9BB0031C6C24340D53E6DC3F98D0940C39338D7D5C24340697CAD06008D09408030C03DDFC24340A9BBE97E268C09404FD56D13E7C243407D127A837E880940BDD93320E9C24340988A085274870940B9652D7FEBC243400E05F5CAA48509408F953C27EFC243407C8657D91A850940FEFE5B62F5C2434053F2EB60D3840940FD3F6BD600C34340B3E0470711840940E6D9E1BF17C3434058005991588309407100E1B325C34340C95EC4B23982094086D11F1F3DC34340841AEEF4398209407FAFE81743C343404A36F080FC8109407E08E79248C34340BB7D62DC3981094055B8220459C34340B952FB0F9F7F09409CE6890164C3434091253EFE6A7E0940C4A2AAFE6CC34340A10CD359547B094053F9E3F485C343401864907801790940E3F2FBD9A8C3434040764E70CE780940206877D0B1C34340226C05859A770940D2C8A3C8BEC343404303FAD0527709401F9AA542C5C34340F3C686302A77094030774235D1C343403A1B94047C7609409E4DA227E0C34340873E53507B7509405BFCE1A3E8C343402B28676B08730940BD9FF6A9F0C3434028CEF6F5F170094048B3A430F6C343404D38FAFB9D6F0940889E454CE6C343404B154DD62C6F0940381F4450E5C34340337D90AD686D0940A03498D3EBC34340F73002520B6C094094BAF2D4F1C343405852C15FD76A09407765DDCCFEC3434024F2B4D6E16A09405231354703C44340D0F8F7445D6B094023D0FC4204C443400EEDE262366D0940BA96CD3307C443407576977B0E6E094091F1B0290BC44340D2FB55ED606E0940229542A20FC443404B84DFD1A86D0940978BF68927C443407C034A7BBC6C0940303FF68A2BC44340E94DD7FB2B6B09401BEF268538C443400B44FFABEE6A0940F9613CFB41C443405D6BEED27D6A09403CFB2E7648C44340000B89A49B69094029927C7A49C44340503DCB563F690940F4A384754FC443409009CCD249690940B3CF426F54C4434089738F94B1690940B8CC1E516BC44340804D95A3936909408DF7D1B681C4434094A8E8F5F76609404F6C5EB193C443400980558E69670940451F38A09FC443408DBDDFAFC66709404C408D0CAEC443400039D3A7E46609401FE3010CB3C443407CCD8F216F62094085B7C529B1C4434093B1274B8D61094078A42123BBC44340F1E40AF7AB600940A932DB0CD2C44340BE754CA2C1600940513CB5EAEDC44340DEDDADD2CC600940667CD1CE04C54340C0347537CD600940543CCBC20EC54340169DC7F8286009407EE0AD3D16C54340B383BBE1125E094038C3DC3527C543404CA7679EDF5D094054D743322BC54340E050FE75CB5D09408A7D1FA635C54340CD249E826F5D0940C6D7A91545C5434052FB3BB8475D0940673F276D67C543400344710B905C0940383203458CC54340DD3DF012715B094082E117ADA5C543402D014BD3B85A09406CB55C16BCC54340321414F65C5A0940D75AE002CEC54340086D94297C5A09402C4D55F7D6C543400C7C0126725A0940C1C328EFDDC543402F623152165A0940181578DAF0C5434022DF63DA405909407C564B6706C6434027B528765A560940CA86587C36C6434072DE8AF3C05509408940E03638C643409745BDAA91520940BB56304934C643408CB7A1312752094042474A4B30C64340B2A6D08F66500940FB5FC6C337C643404F672EA9534E0940CCBAB2AC4AC643403FE5864A3C4E09405415368951C64340013A87B0C64D09403E3F27D65FC643405CC854D8C74D094005950EB47EC64340F70ECD0E7E4C094014DE0C9999C643404211F747384C09407887DE53B7C643406367318AE64B0940E615A40ED1C643405569031F754C094099C411C4E6C643409DF2FCEBAC4E094048444A94F9C64340BDCB03C4594F094073AC96140BC74340113E1A8EAF4E0940AE0B06BD1EC743407D2268EC2F4D0940C272E3A639C74340E85060429A4B0940A4D8EDFD42C7434063CB53C76E49094095E1412446C74340C608D458C3460940D913F88950C74340E8E04072C345094091A7DE085FC743403F53B96DED41094000AC7DFF79C74340D8F7189A433F09401B7102E2B1C743403E40500B1A3E09406A429365DFC7434000349AD1453E0940E4DF3557FCC7434011DFA1AC063F09409D645DCC0AC8434088F62C73DC3E0940F81C8E4619C84340CD5C91FF313E0940E0547DC327C84340BD30E8C35C3D094061BEAA3835C84340647E5F99F13B0940FF9E0D6339C84340777FA6959B3A0940F74BF85837C84340B3D3FFF8B0390940D3E98BCE44C84340BCFCB94208390940E03C007254C84340C3CBDD3AF13809402FAB6F9865C84340E787A155643809402CAB52547FC84340B5380FA7C7360940A12CE41599C84340ED76F19A51360940B7E856869CC84340C9AA00390B36094014606E64ABC84340C9ACA0285E36094024E359ACB1C84340A8710091A13509405D183D68BFC843405DB207B487340940BABD47BBF1C8434088C5A4B965310940D9FDAF1820C94340C05F986EA830094063A3EBD219C9434088118D2C762F0940D3537DB327C94340010200000002000000077B7A488A2D0940435A0DFF85C243408063AE150E2A09404FEECE05C7C243400102000000610000009065F9FC900709402943E3B79FC24340D4AB6B42DB050940B8C98B2984C24340606646BEED0509405AC394B072C24340A16BCDB608050940C5F581EC4DC24340728A82AD0C050940CCE2646338C243400786183873040940BABD295233C24340A022F9F478030940CBAF990A2FC24340C95D5456BF020940F0C6D8E12DC243407FB76089FD010940D9A24AD128C243404BA0153FD8FF0840A50C16C313C24340F26DA034CBFD0840E87F5FE0FFC1434021F99D2A27FC0840C945C27FEFC14340BF42C51DB6FB08404332B961ECC14340B93EB449A1F908405B7EDBDEE1C14340AA97706C13F70840CA89EDF9D6C14340F307642D82F60840130D5898D6C1434015ED37578FF10840429C2755D4C14340DC2B45DE53EC0840A893B44AD1C143405BBDAADFA5E90840D79AA115CBC1434050503D347BE8084013586306C6C1434040D9B1EB8EE60840A9B31A26C2C143406C1B40E094E508400F73EB49C5C143404163F51728E308402AD528DBD8C14340ED09B747C7E20840A6FCA040D9C143401DF1588FABDD0840BA1BB11CC1C14340BA8B24D6E1DC0840F1D7B2BBC0C14340F123E989EDDA084048CF1ECFBEC1434099A03DD62BDA08407140007ABCC14340A42DA1EEE0D808403D2CE596B8C143402049530988D80840778A46BCB2C143404C62AC615FD80840545F0FD9A5C14340B8BABE23EED70840174DE0229AC1434006F80F3424D7084071B3EFC590C14340C92B1EE7A2D60840BA8DEE2F88C14340A554FD617AD60840286C9FC480C14340173F5F7F19D60840968C0F0A7EC14340F1E89312EFD408404445475A82C14340D5EF34BA3DD408402F48B60089C1434065042A5D19D2084050B7502495C143402D16E59B3FD10840058E530F99C143403649D6EF0CD00840B626ADF395C143401968252ACACE08402252326894C14340AA4BCEC9ADCC0840BE16886B9DC14340B084C22D55CC0840FAFFA9ACA3C143401F8C52727BCB08404B9991C3A8C14340E63076E128CA084097B2FB73B6C14340278328EB1EC9084022EE62BFC3C14340ACDF096B39C608405C50CC1CE8C1434026421C2709C60840E8FC58C1EEC14340C719B83788C50840C62FF22EF6C14340C288E2DA45C4084093DBF3C607C24340F6DA8CF8CAC20840D47AB1CF17C24340958D6C7411C20840A40711F21AC243406DE88D2186C008405B4C2C4F1DC24340C6D76B179CBF084072FD385E1BC24340A484136559BE08406117521E1EC2434073F3AF4910BA0840293902AC2AC243408C6E172877B908407C4ACA4533C24340FFC162AD3CB80840F47D8B713DC24340D2326DEBEFB508407D1196244BC243407C004E1B7CB0084034734BD951C24340F2F3C03421AF08407BB0576155C24340764F8D2CBAAB0840C51629AF6BC243403503F99DF0AA08408AC559AD74C24340ADC42CE016AA08404072BE537BC24340B9AEBBB70CA90840F6CEACFA81C2434076D7BDA483A80840645D267487C24340B875682EB0A60840947DF828A5C24340DFD582C867A608407B389945B1C24340105D9A4480A608409318191DC0C24340A271A33468A608402E0D40EDC7C24340711CE07DD7A508406B186DD6E4C24340B23F6D729FA50840ABCAB0AAFCC243403F80F66877A508409FE3E0760DC343404CD183CD87A50840996C7D221BC3434024A19E9A4FA508408EF3E0C22AC34340EDDF3514FFA408408BEA9F2334C343401F1CFE7086A40840C5CC9E684AC34340CED9E1907EA40840E34F8DF454C343409DE0C0B076A40840D5D879805FC34340388B82E0FDA308402DE79B656CC34340E9DAF1B7DDA3084013FADB0973C34340A1300CFADDA30840AE12A41981C34340394F746751A10840C00AD573BEC343408441C04CC69F0840B2C1CB9BD1C34340D38329771E9C0840C80670C9E4C34340C7EF1A95E1990840F2F34AD7EBC34340755E9A2CCD970840EA518950FAC34340334D540FE195084081345AA905C4434005FCB573909508402ABE12860BC44340BF7A44F35D940840FAF8F77816C44340CC5D315B08940840D4A745981EC44340D9D9260FDD930840C18F06EE24C44340690F26270F910840A6EFB8C83CC4434045B181BD0A8F084013CE9B3944C44340F8BA093F9B8B08403239BCB552C44340E42B5E19F9860840844D66B864C4434001020000000F0000009065F9FC900709402943E3B79FC24340F2CB30EC2F0C0940B9034B92A1C2434096DDF13F410C094054F688589DC243407E1D3A4E410F094027A17AD39FC24340E842AA75410F0940D90436E5A4C243405B6619A13B110940DC4EF3DBA4C243402C376FFCD8140940BBEE0616AEC2434005B798FED91D0940826EB4DDCEC243404E88EB3CE41F0940F477E8BCA3C24340798EC0E423220940D408428E99C2434001E4689F07230940EA067AE2B2C243408596779DB0250940D5E7FC47BBC243409180C763A426094086F91A85A9C24340854787DB24280940095D61DAB7C243408063AE150E2A09404FEECE05C7C243400102000000070000008063AE150E2A09404FEECE05C7C24340ACEAA1BC9A2A094042FF626DE5C24340B95C014BF22A094072EC82DEEDC243402B99ABD0C42E0940CA9E690D0DC3434095B0C0E7503209405B8127A719C343404992E1BD9738094071EC436735C3434017A76710544409408BCD02EA6CC343400102000000190000002DBE8C250FE408406614B6C47AC543408D4A9016E1E408401BB5A51B75C54340BA2F248F33E60840B5E76C1675C5434095DE1E0DAAE808401853F6157EC543403442A7F322EC08408845FBA0C4C54340CB64B41269EC08404C245F03C8C543403A2F5AE2AFED084094252AFEC7C543401BF1675E55F00840407E2427DBC54340A02F7D3DA7F0084018033F5CE1C54340A16D974905F10840A2726C34FAC54340E2E02B96D8F208406E05986C09C643408B7D989813F40840E81F2E5204C643406D18D6567DF50840269FB9E800C6434089844FE489F6084045ADC94704C64340997ADDD5A1F70840BFBF217CFDC543403C892A3E39F8084042CC579DF1C543404AD8451EA2F80840F33A2A65EBC543405D2CC63122F9084062165817E0C54340F90C21415CF9084017E6455BD5C5434046A0652322FA08404E011724C2C543405F7398D117FC0840CD0107C4BAC5434079C1A74998FC0840FC9EC594BDC543408D1818FCEBFE08409ACA61CACCC54340CBA43EF39A000940AF56D8B2ADC54340DBDB1ED5F0030940BC7B4AB087C5434001020000001E000000DBDB1ED5F0030940BC7B4AB087C543401D6A77559C060940ED6C746973C54340E3B65D2E8A080940204F7F056CC54340E0FA4908B10A0940105274A064C543402BA78A81490D0940F9DAA65950C5434088025E6C480D0940709B037D2CC543401305AAE8AF0C094042598BF21BC543400BC4C307B80B0940AFF99175FFC443406260CB11740A09407AD2BA37E0C44340944C1034690909409B060EBBC3C443409247BBE8830809403062418798C44340BCCC2E1C9508094050A171D65BC443400A68BE2EBA08094035251F923CC4434019F5E98DF20809406019E16A27C44340D482EEA617090940D739F51109C4434034A45AFF0309094011C5A900F3C3434072A354D7AC070940CA897B7CCBC34340CD6795441D060940B76AB248B7C34340C0A43D28A1040940A8D75DB6B2C3434018DBEEB1700309407BA3732EA2C34340789B0047EB0209405B55577A93C343408E3558A4B10209401BF3B1697DC34340BA37BFFC65040940D2E7D63B68C34340D0414AAFBB050940F83ED2035FC34340A26DF1F1100709406D075A1547C343403B7A5F52FC060940BD9A96E90FC343408B0FCCC2C20609400DD0289BFCC243408B915B245A07094049CDA35DE8C24340E944B0DE45070940DC811826BDC243409065F9FC900709402943E3B79FC24340010200000005000000567617F6700809401396D186DBC5434037A1E6346C0609409A526E69CEC543404D13CFD96905094099190A83C8C543403F3A8EEF4B040940F31D9376B5C54340DBDB1ED5F0030940BC7B4AB087C5434001020000003A000000F729D03D8E95084047701022E8C84340C77F14FDC996084061AB6CF3D0C84340BFF1259EE29608407871A777BFC84340421D88B639970840CCA32B06B7C84340C65D6B3CE198084054D244F3AAC843407A683B2F9C9908402051AC8BABC8434016A841DB759B08405A68B5F3B0C84340A16760AC8D9D08409A85C6B5ACC8434016CCF76159A1084080FB312C98C843406CB889A8B9A508407CFF77C84FC84340DD0A25C064AC084015A227DB44C84340E2B7E44570AE084037DB54DC4AC84340FAEC33CDE3B308403638CEF13FC843401FA19B5F8BB5084063E60A4B39C84340C9476B2C95BB0840ECD155EF51C84340E96F510D62BD0840B798E9A947C84340FB3F8D5EBEBE084070CFB1B52AC84340312B1102BEBE0840A96A7FD419C843407F476036E3BE0840846C6B6311C84340B9A5502FAABF08405E6F5A16FEC74340564B103FE8BF084031E14EA1F2C743401C4934D712C1084019B24A4FDCC743402F514704D3C20840DBED9B64C8C7434048D9CA68B8C4084068AE6E3DADC743409358BFFE39C608408C70E5448DC74340B0588F5EDBC6084061E9A08771C743403AC4F12394C908407CD246AD43C74340C64EF0DCE3CA084058009F4F24C7434066B1B716E2CC0840D3252EF307C74340595D69CD1CD3084017D3476CFFC64340C3C56C852DD6084006C1D0ECF3C643400625D8A196D7084093955742EAC6434077663426CED80840CF4625D8EAC64340BDCAF28C8EDA0840A6E3F62FE4C6434099103A6FA0DB08404B60AC86DAC643400B54C5728BDE08404E21C0F8C2C64340C1026468A8E10840696A8D3CB0C64340386162067CE208403A001063A8C64340644210D604E30840810BB8BB9EC643409CC1CCCB41E50840EA2EFD7697C643404212DD2427E70840B503512181C64340EAC4F8C26AE8084040E85C7374C643407F424F33A2E90840082F809F72C643403682C600E6EA0840CF23712D6DC64340322FFF771CEE084069D5538D72C643408C3D70319EEF084006CE9D3C5FC64340A11053C658F0084016135BC553C64340F11F74CA55F408405320E6313CC64340D82120B3DDF608408F4FDD5B3DC64340896B3C36B0F908409125801739C64340326C689700FB0840797E827738C6434048BD51BFD9FC08402A50E82F2EC64340BE02C73B0202094052FCF31128C64340584F571201040940EA0962A328C643408FD8F8346F0609408B7355DD0CC643407259156A290709402A468CF1F5C54340D7F05D82BE070940981D5711E8C54340567617F6700809401396D186DBC5434001020000003500000088118D2C762F0940D3537DB327C9434077D281CFA62D0940CD76A3E304C94340D8D3AD14602C0940D5011473F6C84340E22DDDA6342B0940C92E934BEBC8434079B23561092A0940293652BEE4C84340C0C25904E9270940EF69BBB7D1C843401063C90787260940391649A6C0C8434010588D1A9F25094071962606A7C84340F74E62DB822509409B97BBCE86C843401D3F47CC912609400D7AAD2B6BC84340390C8CFCA22809407F2076834FC843408F58FCE02C2A09400F695AEF46C84340AFA4AA8C8D2B09406B29803531C84340349B58A2582C0940D3CDAA8519C8434051E3CE3B162D09400C22B91F05C84340D8B01BF5242E0940F57BEA39E4C74340F9BB32769C2D09406B6F3524D3C743408B2DB027B72D0940CD567DACC4C7434069D802D0132D0940B0C23474BDC743407F0F516A452B094039224BF1B4C74340A98E7D561A2A09405ADB51FEB2C743401C9775B16929094015428352B4C7434084603D21E2280940B11671DABEC74340FF4A1C0D712609403C63D2D8C2C74340741D7E5102250940BBDFA51BCAC743406B4D4EB9F22309403B93945CD1C74340252CEE315D230940C4E82EB7D0C743404ADC3ACE80210940539F0AB6BBC743403F9E5DA32E210940F4CE2EA6A8C7434002AE44028D2109409EAF98F890C7434095E61870732209403E9DA3E27DC743402ED5175FED2209408B65620A72C74340764B3BE6EC220940C4B4369363C74340D73BCCEC9A2209406623496E56C7434050A81BE361210940CF3B89A548C743407087A3FB901E0940792A5A4A36C743407EC88769061D0940F270148328C74340CDF1E9EFAC19094082D77E7700C74340ABBFBA61EE1809404A3F8846F7C64340AD75F32458180940F30C9C9DDFC64340D952CA65801809409952B02CCFC64340705FEBE914190940F92A8A42B0C64340F22444D7821A094034B2EEAB90C6434075346EC2591A094046C9D0CF86C64340B4B4A6EA2D1909409263C8376BC6434069D45DC0B01709401BD1833456C643401B2F4DA3B915094070D90A614CC643404E890C4271130940FF8E3F1B4BC6434045F4F3587C120940A57DE04241C643407CE5AD635E110940A1E8AA362EC643406C33B1A6FC0F094092214B6E20C643405FD5B9AEDE0E09403AC1B6B90CC64340567617F6700809401396D186DBC5434001020000004400000044C9EAF5B80A0940AD72F34990CB434012FBF903280D09400070D1E872CB434046B8315D8310094082DE227186CB4340F7B9E67B201109400EA101A182CB4340B6D039B6DD130940BD01603879CB4340ED7556568715094070E3B22F90CB4340F4CE4F09E11509408902A9AD8DCB434045B8E126591609402F3AEF8087CB434075F030291A170940E6A3DD1C77CB43408AC5CCFA301A0940BF7D719A4ACB43408D6CFEAF4C1B094012DA98343ACB434085D71FEAC31C09407D66413E43CB4340E872A81F3F1C0940D9B426264BCB4340BBC83BCB9724094097F69DC485CB43407061DBD22527094022C9499FA0CB4340D3E16FFBEB28094020F32622B2CB434015BB1929652909409C06A2D9B8CB4340AE0684DF262A0940644E3064BECB4340F24D490DA62A09401A3436A5C3CB43407F09BC989C2C09405A7B21DCD4CB4340FA0EE689722C09403099330DDDCB4340208DD220552C0940AA25779EF5CB4340ABB97E07F52E0940C371DFD106CC4340011F42E5C82F0940E807FE5B0CCC434051A988DE8A300940ECFD153619CC43407499668740310940575565A11FCC43403EAE08899D3109402ED55EAC21CC4340D245AD20953109402E9CB1800CCC4340A8EBD252AE310940AC17938ADECB434075506E2E9F310940ABC19467ABCB4340D3DC7527EB330940D63FA9948DCB4340A7C88F102C35094040509A3283CB4340E11491C30D370940287E23557DCB434029D67676843809408A9FB8107ACB4340DEE29D9C583A0940C45874AB6FCB4340E12BDDEA2C3C0940876F1DCE69CB4340A02F932325400940C62928A64ACB4340A0D8567E8041094045A1FDD837CB43402299D10A1E4309403F4841F910CB4340A02FEC84E6430940E33FA18A08CB434078B43CBDD4450940AD4E7604ECCA4340A0D7A072B9450940645D61C7DDCA4340763A6C7968450940A95D30A9CBCA4340980E18C04E4409401F251735BACA434026B471AEB0410940C3E6AF9BA3CA4340BE222E1EDC3F09407EE1F00EA1CA4340FF82C42D4A3E0940CB36701696CA43407B343A5E083D094030D67BEE85CA4340AE1DC31F333B0940AF9936F66FCA43403B889972AE3909406FE8081B61CA43403BE22C641C380940C9E9164052CA43403836D4826D370940A32EF20439CA43401903C3589537094047C01FF42FCA43405F20068CC8380940CB57B5CD1DCA43404CF1039CE039094053086F4C01CA4340513BF37B723A094038574618DBC94340D2A79AAA643A0940396003CCCEC94340C139608C8D390940BC74E3FAB2C943402CF28C6E2F3909400F2051B0A6C9434004E4486E08380940B005B18796C943404F0A5FD783360940D697D7F788C94340C11046D80D340940B8578F896CC943406B61A66B46320940EB221FEC60C943406A43CC921F310940450BA0A554C9434093D7507D3B3009400ABBC1D543C943403E2429F3EA2F0940AD338DB83CC9434002AD1B7EC22F09401B0365A933C9434088118D2C762F0940D3537DB327C94340
11016901,ES110MSPF11016901,R-B03,Riu de pla,Son Real,39.69762787,14505.04,0102000020E610000099000000B6DE91EE45D20840986FA74A25D54340DDE5FA8E8CD808405B5E674F85D54340C4E9E01BDAE0084043936216EDD543406EC3258BD0E2084079287E4AF7D54340B2CABF1499E408406F1979DDFAD5434026A3C4B9B8E70840C53E927E1AD643408031861BADEA0840847AD50736D64340F94D89DCFFED0840C730F88253D64340416570192EF00840B710E1DB71D6434096A49850E1F20840909E2AA776D643400CC6E8CB44F40840F904F84388D64340E044DF5E83F60840D5528C52AFD6434031DC80684BFA0840B55B39EFE6D64340F03376E0E8FB08404754C71DF1D643401A6673F54EFE0840C78FE42EEAD6434099D84A90EFFF0840F358AAE9E0D643403FAC6811A80009402C1B5307D2D64340281034B0770209403715CDF7CED64340559242F1F80509401596D770F3D6434040ADC40578080940C6EF2B4B1BD74340C1258C77730D0940D976377964D74340624FDA66DA10094079378EFD8AD74340947DAE7C22140940766CAD6D9AD7434068D0B63735160940DC1434FC9AD74340EDF298A14B19094057267E5195D74340742E0B3FF31B0940C351DD9081D74340F936844D071F0940C97EA0316BD74340BEF81CC30F210940584755BF70D74340A3539F0A6923094067E386BF8DD7434023FA669FA4230940EA546D25A3D743405E2A6B862B230940A3F6E350B8D743405FD85B2E202309408F2F888ACFD74340C372D0F2DC23094067998F87E6D74340CE60FA5D19250940EA8CD0D7EFD7434027E79B0C43280940BE4CC25CF6D7434076144BD0DB29094083937C0000D843405A0C7DC3212B0940C82A21952BD84340C1EC2CFA212B09402D04566D40D843403FFEDEF2EE2B0940CC6FADF65BD84340B07E6BFEE02C0940CC64CF7C69D8434087526293AA30094041AE5B0B74D843401EBC56DE0B330940ADB14F8876D84340FA4A5B7FB13409404ADBBEFF76D843405F3CBDD689360940E774B11575D84340A2AB898FC03709402D9F1FDF77D84340F7A390977C3809402D6BF12A82D84340E2A5373C9D380940A6FA114A8AD8434064C8B7DD49380940B81754DB9FD84340B988B3DD81370940ABAB205FB1D84340FA0A0ACBB936094070AB9218DFD84340727BCC51A8360940516B1052F8D843406AD52A927C3809403885C04639D9434088FA7157E438094078B26C843FD94340644D063C283A0940BCD166ED47D9434029BBD6F6C73C0940C44634734CD943409FB8818CB23D09407610FBB94ED94340E37F70AF303F09408DD29AD156D94340CD35B551164109400D7DFD565DD94340FF745EFF594209408C04F07F5FD94340478375022943094077A77FFB5CD943402247C5B1BD43094075965F4858D9434066B0B3E73E440940C991B30552D9434052B84DEEB344094034961BEA40D94340180652B6C84509404E940F6A38D943403E906B5A3B460940D0AC926238D94340D2BBAA3D7A4609401F5CE7173BD9434049A2FFAD0C4709402ADE5A6641D94340AD73946886470940537E70B34BD943402F566369AB470940EF2CBED066D94340DBD2A670D547094054F8D6B870D94340E0DBCA023B4709402EC2AE1B89D94340921900E59E460940469FD977AAD94340AD5F547873460940A75B4806D4D94340EBA0B41D20470940F9AF4115E0D9434090016016334809405AF41A20E7D943407561AE096E4D0940D73C924D03DA434058F2E5ABAE4E0940805F35D609DA434091F34EDE7A500940F8CE6BFB1ADA43408F62099F9A5109409F6E910429DA434019085B8814520940575C757537DA4340928EC482CE530940AA21BF5E52DA4340154DD1DAEE5409400E7276716FDA4340C799F33EFE540940285256707ADA434064E2B3F38D55094097E600CD91DA4340C8D56C75A6550940A3484DDA97DA4340B85265C050550940A5FE221EADDA4340A31DA6D3E55409400C56C54BC0DA4340901CECC4C15409404C9C617AC9DA4340AF84A3B906550940B7C3B128CEDA4340AAAA68EE90550940E6ED1E23DFDA43407E15BDD96F560940219ABDA9E9DA43406ED5F765A35709402B9D9896EBDA4340C0496581D85A094084D69F37E7DA4340EFE295457D5C0940764DC591E7DA4340901A7CBC985D0940D31BF44CEEDA4340DB5F6AD3A85F0940D16E366D24DB434052629C9CDD60094019291D3545DB434073857E4E2D610940B1480B8447DB4340A99DC4AAAC6209409C1502DD72DB4340A8F712BA87630940E4C16D4B81DB4340A9A220179364094082D1D37889DB43408418A3DB176809405DA768B18DDB43405492E460D06909400312C38D87DB4340C1A8D16D9C6C0940D4598B857FDB434085BFBE2CD86D09402B36B16583DB43403309CB75316E0940BA3355078ADB4340B862CE87CB6E0940AB1B59D391DB4340989361AA4D6F09401D9DC0D3A1DB434092C0F8E97E6F09409C9F219EB2DB43408E24EA9A22700940C3A50321DFDB4340D014F837BD70094005D7AED0F3DB43406E746ECAE9710940160661200FDC4340BDA1F5CD7F73094002B49EAD30DC4340EEECC558887409407FDA032741DC4340C51E69AD6D75094024BBD1F549DC43402ADB2922B5760940762129F54EDC4340C21C55AAEE78094025A037604ADC4340A750FBB2F27A09401BC759C442DC434077987F9A877C094055F1EC0A39DC434006490C14EF7F09403C52C86E2DDC434029647100E58109400586ADAD31DC4340158837B6AB8409403263472056DC4340B2D305E2C7850940C4B952306BDC4340281E0E4114870940EFAF480B78DC43400FF865C802880940ED518E2E8ADC4340713727664E890940C31BE6D985DC4340E5856DF7F789094069069E3D7DDC4340182330F3608A094029071D9D6DDC4340F32B982C478A0940D1E4739056DC4340E30E7DEB568A094097BDD1F235DC434080C4F885B68A09409EB58CCE2ADC4340032BA35F308B094013B79C7D1EDC43405C472B7E838F0940D7EF4A7612DC43407AA24FAD259309406615689908DC4340F6A176EA94950940444063440BDC4340E34A3665A0960940640FD99C14DC434082CC2913539709403CC29DA722DC434055FC77EAFD970940AE1E762A36DC434092D852B7C8980940DDD4A1B040DC4340C5390943F5990940B3A1C4DF58DC43401F055E652A9B0940AA7C629A7BDC434029992E5B399B0940662485F78CDC434027C780B4FB9A0940CA7CB3D6A3DC4340736878E59E9809409E0B3DC6D2DC4340C5C5CC86B8980940C7E0D210F0DC434072D2983D1A9909407356D1F1FCDC4340D01CFF7DD89A09404E4CEA1C15DD43403716B6704D9C09404F1C3E2223DD4340C89C2AF9819D0940646D283138DD4340B8C074E4C69E094081D3CAEC63DD43409D81C4D77E9F0940C9284A277CDD4340AD25FB35829F094017A3B43090DD43403A5994B8E59F0940F47CA5D695DD4340
